Param,ParamGroup,ProjectId,ResultStatus,ResultValue,SampleDate,SampleId,SampMedia,StationId,Unit,USGSPCode
Calcium,"Inorganics, Major, Metals",USGS,Historical,76,4/1/1948 0:00,nwisaz.01.94800019,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,4/12/1948 0:00,nwisaz.01.94800020,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,60,4/21/1948 0:00,nwisaz.01.94800021,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,56,5/1/1948 0:00,nwisaz.01.94800022,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,52,5/11/1948 0:00,nwisaz.01.94800023,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,45,5/21/1948 0:00,nwisaz.01.94800024,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,43,6/1/1948 0:00,nwisaz.01.94800025,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,43,6/11/1948 0:00,nwisaz.01.94800026,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,56,6/21/1948 0:00,nwisaz.01.94800027,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,63,7/1/1948 0:00,nwisaz.01.94800028,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,62,7/11/1948 0:00,nwisaz.01.94800029,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,7/21/1948 0:00,nwisaz.01.94800030,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,8/1/1948 0:00,nwisaz.01.94800031,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,8/11/1948 0:00,nwisaz.01.94800032,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,124,8/21/1948 0:00,nwisaz.01.94800033,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,127,9/1/1948 0:00,nwisaz.01.94800034,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,125,9/13/1948 0:00,nwisaz.01.94800035,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,140,9/21/1948 0:00,nwisaz.01.94800036,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,145,10/1/1948 0:00,nwisaz.01.94900001,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,146,10/11/1948 0:00,nwisaz.01.94900002,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,136,10/21/1948 0:00,nwisaz.01.94900003,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,133,11/1/1948 0:00,nwisaz.01.94900004,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,11/11/1948 0:00,nwisaz.01.94900005,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,124,11/21/1948 0:00,nwisaz.01.94900006,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,118,12/1/1948 0:00,nwisaz.01.94900007,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,128,12/11/1948 0:00,nwisaz.01.94900008,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,12/21/1948 0:00,nwisaz.01.94900009,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,124,1/1/1949 0:00,nwisaz.01.94900010,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,119,1/11/1949 0:00,nwisaz.01.94900011,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,1/21/1949 0:00,nwisaz.01.94900012,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,104,2/1/1949 0:00,nwisaz.01.94900013,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,2/12/1949 0:00,nwisaz.01.94900014,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,96,2/21/1949 0:00,nwisaz.01.94900015,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,108,3/1/1949 0:00,nwisaz.01.94900016,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,3/11/1949 0:00,nwisaz.01.94900017,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,94,3/21/1949 0:00,nwisaz.01.94900018,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,94,4/1/1949 0:00,nwisaz.01.94900019,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,4/11/1949 0:00,nwisaz.01.94900020,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,4/21/1949 0:00,nwisaz.01.94900021,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,57,5/1/1949 0:00,nwisaz.01.94900022,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,5/11/1949 0:00,nwisaz.01.94900023,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,5/21/1949 0:00,nwisaz.01.94900024,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,6/1/1949 0:00,nwisaz.01.94900025,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,55,6/11/1949 0:00,nwisaz.01.94900026,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,52,6/21/1949 0:00,nwisaz.01.94900027,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,7/1/1949 0:00,nwisaz.01.94900028,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,7/11/1949 0:00,nwisaz.01.94900029,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,7/21/1949 0:00,nwisaz.01.94900030,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,77,8/1/1949 0:00,nwisaz.01.94900031,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,113,8/11/1949 0:00,nwisaz.01.94900032,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,8/21/1949 0:00,nwisaz.01.94900033,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,128,9/1/1949 0:00,nwisaz.01.94900034,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,134,9/11/1949 0:00,nwisaz.01.94900035,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,9/21/1949 0:00,nwisaz.01.94900036,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,148,10/1/1949 0:00,nwisaz.01.95000001,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,136,10/11/1949 0:00,nwisaz.01.95000002,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,130,10/21/1949 0:00,nwisaz.01.95000003,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,116,11/1/1949 0:00,nwisaz.01.95000004,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,11/11/1949 0:00,nwisaz.01.95000005,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,11/21/1949 0:00,nwisaz.01.95000006,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,12/1/1949 0:00,nwisaz.01.95000007,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,12/11/1949 0:00,nwisaz.01.95000008,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,124,12/21/1949 0:00,nwisaz.01.95000009,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,1/1/1950 0:00,nwisaz.01.95000010,Surface Water,USGS-09380000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,10/1/1947 0:00,nwisaz.01.94800037,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,10/15/1947 0:00,nwisaz.01.94800038,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,103,11/1/1947 0:00,nwisaz.01.94800039,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,103,11/15/1947 0:00,nwisaz.01.94800040,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,107,12/1/1947 0:00,nwisaz.01.94800041,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,118,12/15/1947 0:00,nwisaz.01.94800042,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,123,12/31/1947 0:00,nwisaz.01.94800043,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,130,1/1/1948 0:00,nwisaz.01.94800044,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,98,1/15/1948 0:00,nwisaz.01.94800045,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,76,2/1/1948 0:00,nwisaz.01.94800046,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,2/16/1948 0:00,nwisaz.01.94800047,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,115,3/1/1948 0:00,nwisaz.01.94800048,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,3/15/1948 0:00,nwisaz.01.94800049,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,124,4/1/1948 0:00,nwisaz.01.94800050,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,4/15/1948 0:00,nwisaz.01.94800051,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,5/1/1948 0:00,nwisaz.01.94800052,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,5/15/1948 0:00,nwisaz.01.94800053,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,142,6/1/1948 0:00,nwisaz.01.94800054,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,7/1/1948 0:00,nwisaz.01.94800055,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,42,7/15/1948 0:00,nwisaz.01.94800056,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,123,8/1/1948 0:00,nwisaz.01.94800057,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,161,8/15/1948 0:00,nwisaz.01.94800058,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,107,9/1/1948 0:00,nwisaz.01.94800059,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,9/15/1948 0:00,nwisaz.01.94800060,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,10/1/1948 0:00,nwisaz.01.94900037,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,10/15/1948 0:00,nwisaz.01.94900038,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,319,11/1/1948 0:00,nwisaz.01.94900039,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,11/15/1948 0:00,nwisaz.01.94900040,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,12/1/1948 0:00,nwisaz.01.94900041,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,12/17/1948 0:00,nwisaz.01.94900042,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,168,1/3/1949 0:00,nwisaz.01.94900043,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,1/15/1949 0:00,nwisaz.01.94900044,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,145,2/1/1949 0:00,nwisaz.01.94900045,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,120,2/17/1949 0:00,nwisaz.01.94900046,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,138,3/1/1949 0:00,nwisaz.01.94900047,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,122,3/15/1949 0:00,nwisaz.01.94900048,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,118,4/1/1949 0:00,nwisaz.01.94900049,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,104,4/15/1949 0:00,nwisaz.01.94900050,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,78,5/1/1949 0:00,nwisaz.01.94900051,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,5/15/1949 0:00,nwisaz.01.94900052,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,6/1/1949 0:00,nwisaz.01.94900053,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,161,6/15/1949 0:00,nwisaz.01.94900054,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,7/1/1949 0:00,nwisaz.01.94900055,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,232,7/15/1949 0:00,nwisaz.01.94900056,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,8/1/1949 0:00,nwisaz.01.94900057,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,167,8/15/1949 0:00,nwisaz.01.94900058,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,9/1/1949 0:00,nwisaz.01.94900059,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,376,9/15/1949 0:00,nwisaz.01.94900060,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,210,10/1/1949 0:00,nwisaz.01.95000038,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,131,10/15/1949 0:00,nwisaz.01.95000039,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,107,11/1/1949 0:00,nwisaz.01.95000040,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,128,11/15/1949 0:00,nwisaz.01.95000041,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,104,12/1/1949 0:00,nwisaz.01.95000042,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,12/15/1949 0:00,nwisaz.01.95000043,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,1/1/1950 0:00,nwisaz.01.95000044,Surface Water,USGS-09382000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,149,8/23/1925 0:00,nwisaz.01.92500001,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,150,9/5/1925 0:00,nwisaz.01.92500002,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,127,9/23/1925 0:00,nwisaz.01.92500003,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,170,10/9/1925 0:00,nwisaz.01.92600011,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,10/16/1925 0:00,nwisaz.01.92600012,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,94,10/23/1925 0:00,nwisaz.01.92600013,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,10/30/1925 0:00,nwisaz.01.92600014,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,99,11/1/1925 0:00,nwisaz.01.92600015,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,11/13/1925 0:00,nwisaz.01.92600016,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,11/20/1925 0:00,nwisaz.01.92600017,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,104,12/1/1925 0:00,nwisaz.01.92600018,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,12/4/1925 0:00,nwisaz.01.92600019,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,12/11/1925 0:00,nwisaz.01.92600020,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,103,12/18/1925 0:00,nwisaz.01.92600021,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,12/25/1925 0:00,nwisaz.01.92600022,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,1/1/1926 0:00,nwisaz.01.92600023,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,107,1/8/1926 0:00,nwisaz.01.92600024,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,108,1/17/1926 0:00,nwisaz.01.92600025,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,1/22/1926 0:00,nwisaz.01.92600026,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,1/29/1926 0:00,nwisaz.01.92600027,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,111,2/2/1926 0:00,nwisaz.01.92600028,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,2/12/1926 0:00,nwisaz.01.92600029,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,107,2/19/1926 0:00,nwisaz.01.92600030,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,2/26/1926 0:00,nwisaz.01.92600031,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,3/1/1926 0:00,nwisaz.01.92600032,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,3/12/1926 0:00,nwisaz.01.92600033,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,3/19/1926 0:00,nwisaz.01.92600034,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,75,3/26/1926 0:00,nwisaz.01.92600035,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,4/1/1926 0:00,nwisaz.01.92600036,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,75,4/9/1926 0:00,nwisaz.01.92600037,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,4/16/1926 0:00,nwisaz.01.92600038,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,62,4/23/1926 0:00,nwisaz.01.92600039,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,35,4/30/1926 0:00,nwisaz.01.92600040,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,47,5/1/1926 0:00,nwisaz.01.92600041,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,49,5/14/1926 0:00,nwisaz.01.92600042,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,48,5/21/1926 0:00,nwisaz.01.92600043,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,41,5/28/1926 0:00,nwisaz.01.92600044,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,37,6/1/1926 0:00,nwisaz.01.92600045,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,37,6/11/1926 0:00,nwisaz.01.92600046,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,41,6/22/1926 0:00,nwisaz.01.92600047,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,45,6/25/1926 0:00,nwisaz.01.92600048,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,46,7/1/1926 0:00,nwisaz.01.92600049,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,7/10/1926 0:00,nwisaz.01.92600050,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,75,7/16/1926 0:00,nwisaz.01.92600051,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,7/23/1926 0:00,nwisaz.01.92600052,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,7/30/1926 0:00,nwisaz.01.92600053,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,98,8/1/1926 0:00,nwisaz.01.92600054,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,134,8/13/1926 0:00,nwisaz.01.92600055,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,88,8/20/1926 0:00,nwisaz.01.92600056,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,8/27/1926 0:00,nwisaz.01.92600057,Surface Water,USGS-09402500,mg/l,915
